,Tree Name,Girth (m),Height (m)
1,AMRUD,0.63,3.00
2,AMRUD,0.61,3.00
3,AMRUD,0.31,2.50
4,AMRUD,0.31,2.50
5,AMRUD,0.31,2.50
6,AMRUD,0.31,2.50
7,AMRUD,0.31,2.50
8,AMRUD,0.31,2.50
9,AMRUD,0.31,2.50
10,AMRUD,0.31,2.50
11,AMRUD,0.31,2.50
12,AMRUD,0.31,2.50
13,AMRUD,0.31,2.50
14,AMRUD,0.31,2.50
15,AMRUD,0.31,2.50
16,AMRUD,0.31,2.50
17,AMRUD,0.31,2.50
18,AMRUD,0.31,2.50
19,AMRUD,0.31,2.50
20,AMRUD,0.31,2.50
21,AMRUD,0.31,2.50
22,AMRUD,0.31,2.50
23,AMRUD,0.31,2.50
24,AMRUD,0.31,2.50
25,AMRUD,0.31,2.50
26,AMRUD,0.31,2.50
27,AMRUD,0.31,2.50
28,AMRUD,0.31,2.50
29,AMRUD,0.31,2.50
30,AMRUD,0.31,2.50
31,AMRUD,0.31,2.50
32,AMRUD,0.31,2.50
33,AMRUD,0.31,2.50
34,AMRUD,0.31,2.50
35,AMRUD,0.31,2.50
36,AMRUD,0.31,2.50
37,AMRUD,0.31,2.50
38,AMRUD,0.31,2.50
39,AMRUD,0.31,2.50
40,AMRUD,0.31,2.50
41,AMRUD,0.31,2.50
42,AMRUD,0.31,2.50
43,AMRUD,0.31,2.50
44,AMRUD,0.31,2.50
45,AMRUD,0.31,2.50
46,AMRUD,0.31,2.50
47,AMRUD,0.31,2.50
48,AMRUD,0.31,2.50
49,AMRUD,0.31,2.50
50,AMRUD,0.31,2.50
51,AMRUD,0.31,2.50
52,AMRUD,0.31,2.50
53,AMRUD,0.31,2.50
54,AMRUD,0.31,2.50
55,AMRUD,0.31,2.50
56,AMRUD,0.31,2.50
57,AMRUD,0.31,2.50
58,AMRUD,0.31,2.50
59,AMRUD,0.31,2.50
60,AMRUD,0.31,2.50
61,AMRUD,0.31,2.50
62,AMRUD,0.31,2.50
63,AMRUD,0.31,2.50
64,AMRUD,0.31,2.50
65,AMRUD,0.31,2.50
66,AMRUD,0.31,2.50
67,AMRUD,0.31,2.50
68,AMRUD,0.31,2.50
69,AMRUD,0.31,2.50
70,AMRUD,0.31,2.50
71,AMRUD,0.31,2.50
72,AMRUD,0.31,2.50
73,AMRUD,0.31,2.50
74,AMRUD,0.31,2.50
75,AMRUD,0.31,2.50
76,AMRUD,0.31,2.50
77,AMRUD,0.31,2.50
78,AMRUD,0.31,2.50
79,AMRUD,0.31,2.50
80,AMRUD,0.31,2.50
81,AMRUD,0.31,2.50
82,AMRUD,0.31,2.50
83,AMRUD,0.31,2.50
84,AMRUD,0.31,2.50
85,AMRUD,0.31,2.50
86,AMRUD,0.31,2.50
87,AMRUD,0.31,2.50
88,AMRUD,0.31,2.50
89,AMRUD,0.31,2.50
90,AMRUD,0.31,2.50
91,AMRUD,0.31,2.50
92,AMRUD,0.31,2.50
93,AMRUD,0.31,2.50
94,AMRUD,0.31,2.50
95,AMRUD,0.31,2.50
96,AMRUD,0.31,2.50
97,AMRUD,0.31,2.50
98,AMRUD,0.31,2.50
99,AMRUD,0.31,2.50
100,AMRUD,0.31,2.50
101,AMRUD,0.31,2.50
102,AMRUD,0.31,2.50
103,AMRUD,0.31,2.50
104,AMRUD,0.31,2.50
105,AMRUD,0.31,2.50
106,AMRUD,0.31,2.50
107,AMRUD,0.31,2.50
108,AMRUD,0.31,2.50
109,AMRUD,0.31,2.50
110,AMRUD,0.31,2.50
111,AMRUD,0.31,2.50
112,AMRUD,0.31,2.50
113,AMRUD,0.31,2.50
114,AMRUD,0.31,2.50
115,AMRUD,0.31,2.50
116,AMRUD,0.31,2.50
117,AMRUD,0.31,2.50
118,AMRUD,0.31,2.50
119,AMRUD,0.31,2.50
120,AMRUD,0.31,2.50
121,AMRUD,0.31,2.50
122,AMRUD,0.31,2.50
123,AMRUD,0.31,2.50
124,AMRUD,0.31,2.50
125,AMRUD,0.31,2.50
126,AMRUD,0.31,2.50
127,AMRUD,0.31,2.50
128,AMRUD,0.31,2.50
129,AMRUD,0.31,2.50
130,AMRUD,0.31,2.50
131,AMRUD,0.31,2.50
132,AMRUD,0.31,2.50
133,AMRUD,0.31,2.50
134,AMRUD,0.31,2.50
135,AMRUD,0.31,2.50
136,AMRUD,0.31,2.50
137,AMRUD,0.31,2.50
138,AMRUD,0.31,2.50
139,AMRUD,0.31,2.50
140,AMRUD,0.31,2.50
141,AMRUD,0.31,2.50
142,AMRUD,0.31,2.50
143,AMRUD,0.31,2.50
144,AMRUD,0.31,2.50
145,AMRUD,0.31,2.50
146,AMRUD,0.31,2.50
147,AMRUD,0.31,2.50
148,AMRUD,0.31,2.50
149,AMRUD,0.31,2.50
150,AMRUD,0.31,2.50
151,AMRUD,0.31,2.50
152,AMRUD,0.31,2.50
153,AMRUD,0.31,2.50
154,AMRUD,0.31,2.50
155,AMRUD,0.31,2.50
156,AMRUD,0.31,2.50
157,AMRUD,0.31,2.50
158,AMRUD,0.31,2.50
159,AMRUD,0.31,2.50
160,AMRUD,0.31,2.50
161,AMRUD,0.31,2.50
162,AMRUD,0.31,2.50
163,AMRUD,0.31,2.50
164,AMRUD,0.31,2.50
165,AMRUD,0.31,2.50
166,AMRUD,0.31,2.50
167,AMRUD,0.31,2.50
168,AMRUD,0.31,2.50
169,AMRUD,0.31,2.50
170,AMRUD,0.31,2.50
171,AMRUD,0.31,2.50
172,AMRUD,0.31,2.50
173,AMRUD,0.31,2.50
174,AMRUD,0.31,2.50
175,AMRUD,0.31,2.50
176,AMRUD,0.31,2.50
177,AMRUD,0.31,2.50
178,AMRUD,0.31,2.50
179,AMRUD,0.31,2.50
180,AMRUD,0.31,2.50
181,AMRUD,0.31,2.50
182,AMRUD,0.31,2.50
183,AMRUD,0.31,2.50
184,AMRUD,0.31,2.50
185,AMRUD,0.31,2.50
186,AMRUD,0.31,2.50
187,AMRUD,0.31,2.50
188,AMRUD,0.31,2.50
189,AMRUD,0.31,2.50
190,AMRUD,0.31,2.50
191,AMRUD,0.31,2.50
192,AMRUD,0.31,2.50
193,AMRUD,0.31,2.50
194,AMRUD,0.31,2.50
195,AMRUD,0.31,2.50
196,AMRUD,0.31,2.50
197,AMRUD,0.31,2.50
198,AMRUD,0.31,2.50
199,AMRUD,0.31,2.50
200,AMRUD,0.31,2.50
201,AMRUD,0.31,2.50
202,AMRUD,0.31,2.50
203,AMRUD,0.31,2.50
204,AMRUD,0.31,2.50
205,AMRUD,0.31,2.50
206,AMRUD,0.31,2.50
207,AMRUD,0.31,2.50
208,AMRUD,0.31,2.50
209,AMRUD,0.31,2.50
210,AMRUD,0.31,2.50
211,AMRUD,0.31,2.50
212,AMRUD,0.31,2.50
213,AMRUD,0.31,2.50
214,AMRUD,0.31,2.50
215,AMRUD,0.31,2.50
216,AMRUD,0.31,2.50
217,AMRUD,0.31,2.50
218,AMRUD,0.31,2.50
219,AMRUD,0.31,2.50
220,AMRUD,0.31,2.50
221,AMRUD,0.31,2.50
222,AMRUD,0.31,2.50
223,AMRUD,0.31,2.50
224,AMRUD,0.31,2.50
225,AMRUD,0.31,2.50
226,AMRUD,0.31,2.50
227,AMRUD,0.31,2.50
228,AMRUD,0.31,2.50
229,AMRUD,0.31,2.50
230,AMRUD,0.31,2.50
231,AMRUD,0.31,2.50
232,AMRUD,0.31,2.50
233,AMRUD,0.31,2.50
234,AMRUD,0.31,2.50
235,AMRUD,0.31,2.50
236,AMRUD,0.31,2.50
237,AMRUD,0.31,2.50
238,AMRUD,0.31,2.50
239,AMRUD,0.31,2.50
240,AMRUD,0.31,2.50
241,AMRUD,0.31,2.50
242,AMRUD,0.31,2.50
243,AMRUD,0.31,2.50
244,AMRUD,0.31,2.50
245,AMRUD,0.31,2.50
246,AMRUD,0.31,2.50
247,AMRUD,0.31,2.50
248,Ardusa,1.40,11.00
249,BABUL,2.04,6.00
250,BABUL,0.62,4.00
251,BABUL,0.92,4.00
252,BABUL,0.48,4.00
253,BABUL,0.52,4.00
254,BABUL,0.82,4.00
255,BABUL,1.82,4.00
256,BABUL,2.12,4.00
257,BABUL,1.52,4.00
258,BABUL,0.72,4.00
259,BABUL,1.52,4.00
260,BABUL,0.82,4.00
261,BABUL,0.62,4.00
262,BABUL,0.82,4.00
263,BABUL,0.72,4.00
264,BABUL,0.83,4.00
265,BABUL,0.62,4.00
266,BABUL,0.62,4.00
267,BABUL,0.89,4.00
268,BABUL,0.82,4.00
269,BABUL,0.86,4.00
270,BABUL,1.02,4.00
271,BABUL,0.74,5.00
272,BABUL,1.51,5.00
273,BABUL,1.04,5.00
274,BABUL,0.52,5.00
275,BABUL,1.24,5.00
276,BABUL,1.62,5.00
277,BABUL,1.52,5.00
278,BABUL,0.62,5.00
279,BABUL,1.42,5.00
280,BABUL,0.84,5.00
281,BABUL,1.24,5.00
282,BABUL,1.24,5.00
283,BABUL,0.86,5.00
284,BABUL,0.82,5.00
285,BABUL,0.92,5.00
286,BABUL,1.54,5.00
287,BABUL,0.98,5.00
288,BABUL,1.84,5.00
289,BABUL,1.84,5.00
290,BABUL,0.94,5.00
291,BABUL,1.24,6.00
292,BABUL,1.24,8.00
293,BABUL,1.23,6.00
294,BABUL,1.12,5.00
295,BABUL,0.92,6.00
296,BABUL,2.14,6.00
297,BABUL,0.94,5.00
298,BABUL,0.74,8.00
299,BABUL,0.84,8.00
300,BABUL,0.62,7.00
301,BABUL,0.62,6.00
302,BABUL,0.82,7.00
303,BABUL,0.96,6.00
304,BABUL,1.36,7.00
305,BABUL,1.29,6.00
306,BABUL,1.84,10.00
307,BABUL,2.45,10.00
308,BABUL,0.82,5.00
309,BABUL,0.65,5.00
310,BABUL,0.92,6.00
311,BABUL,2.52,7.00
312,BABUL,0.64,5.00
313,BABUL,1.24,5.00
314,BABUL,1.44,6.00
315,BABUL,2.14,10.00
316,BABUL,2.04,10.00
317,BABUL,1.58,10.00
318,BABUL,1.24,10.00
319,BABUL,1.01,9.00
320,BABUL,3.09,11.00
321,BABUL,2.98,10.00
322,BABUL,3.04,11.00
323,BABUL,1.84,9.00
324,BABUL,2.04,10.00
325,BABUL,2.84,11.00
326,BABUL,1.89,10.00
327,BABUL,1.94,10.00
328,BABUL,2.74,10.00
329,BABUL,2.14,10.00
330,BABUL,1.45,10.00
331,BABUL,0.62,7.00
332,BABUL,0.74,7.00
333,BABUL,0.92,7.00
334,BABUL,0.84,7.00
335,BABUL,0.62,7.00
336,BABUL,0.94,7.00
337,BABUL,0.96,7.00
338,BABUL,0.82,7.00
339,BABUL,0.91,7.00
340,BABUL,0.84,7.00
341,BABUL,0.92,7.00
342,BABUL,0.84,7.00
343,BABUL,0.92,7.00
344,BABUL,0.68,7.00
345,BABUL,0.92,7.00
346,BABUL,0.89,6.00
347,BABUL,0.78,6.00
348,BABUL,2.54,8.00
349,BABUL,2.54,12.00
350,BABUL,2.64,12.00
351,BABUL,1.96,12.00
352,BABUL,0.89,6.00
353,BABUL,0.86,6.00
354,BABUL,0.56,6.00
355,BABUL,1.20,6.00
356,BABUL,1.24,6.00
357,BABUL,1.94,6.00
358,BABUL,0.98,6.00
359,BABUL,1.21,6.00
360,BABUL,2.02,6.00
361,BABUL,2.03,6.00
362,BABUL,0.86,5.00
363,BABUL,0.92,5.00
364,BABUL,0.68,5.00
365,BABUL,2.54,6.00
366,BABUL,1.20,6.00
367,BABUL,0.92,6.00
368,BABUL,0.92,6.00
369,BABUL,1.04,6.00
370,BABUL,1.42,6.00
371,BABUL,1.04,6.00
372,BABUL,1.24,6.00
373,BABUL,0.98,6.00
374,BABUL,1.02,6.00
375,BABUL,1.20,6.00
376,BABUL,1.23,6.00
377,BABUL,0.92,6.00
378,BABUL,0.98,6.00
379,BABUL,0.94,6.00
380,BABUL,0.96,6.00
381,BABUL,0.86,6.00
382,BABUL,0.84,6.00
383,BABUL,0.62,6.00
384,BABUL,2.32,6.00
385,BABUL,1.51,6.00
386,BABUL,0.92,6.00
387,BABUL,0.46,4.00
388,BABUL,0.92,8.00
389,BABUL,0.42,5.00
390,BABUL,0.46,5.00
391,BABUL,0.45,5.00
392,BABUL,0.45,5.00
393,BABUL,0.72,5.00
394,BABUL,1.02,7.00
395,BABUL,1.52,7.00
396,BABUL,0.48,5.00
397,BABUL,1.54,8.00
398,BABUL,0.66,5.00
399,BABUL,1.02,8.00
400,BABUL,0.36,5.00
401,BABUL,0.68,7.00
402,BABUL,0.72,9.00
403,BABUL,0.36,5.00
404,BABUL,0.36,5.00
405,BABUL,0.46,5.00
406,BABUL,0.36,9.00
407,BABUL,0.45,9.00
408,BABUL,0.47,5.00
409,BABUL,0.46,5.00
410,BABUL,1.02,5.00
411,BABUL,1.03,5.00
412,BABUL,0.65,5.00
413,BABUL,0.45,5.00
414,BABUL,0.32,5.00
415,BABUL,0.36,5.00
416,BABUL,0.45,5.00
417,BABUL,0.36,5.00
418,BABUL,0.98,7.00
419,BABUL,0.48,6.00
420,BABUL,0.92,7.00
421,BABUL,0.65,6.00
422,BABUL,0.79,4.00
423,BABUL,0.51,4.00
424,BABUL,0.80,3.00
425,BABUL,0.40,2.00
426,BABUL,1.06,4.00
427,BABUL,1.11,3.00
428,BABUL,0.52,3.00
429,BABUL,0.48,3.00
430,BABUL,0.81,4.00
431,BABUL,0.55,3.00
432,BABUL,0.51,3.00
433,BABUL,0.51,3.00
434,BABUL,2.01,3.00
435,BABUL,0.99,3.00
436,BABUL,0.41,3.00
437,BABUL,0.35,3.00
438,BABUL,0.98,3.00
439,BABUL,1.02,8.00
440,BABUL,1.82,8.00
441,BABUL,0.98,8.00
442,BABUL,0.82,8.00
443,BABUL,1.08,8.00
444,BABUL,1.52,5.00
445,BABUL,1.12,5.00
446,BABUL,1.05,8.00
447,BABUL,0.82,8.00
448,BABUL,0.42,6.00
449,BABUL,2.12,8.00
450,BABUL,1.18,7.00
451,BABUL,2.02,8.00
452,BABUL,0.82,4.00
453,BABUL,0.70,4.00
454,BABUL,1.02,4.00
455,BABUL,0.75,4.00
456,BABUL,0.35,3.00
457,BABUL,1.20,4.00
458,BABUL,1.02,4.00
459,BABUL,0.72,4.00
460,BABUL,0.62,4.00
461,BABUL,0.36,4.00
462,BABUL,1.26,7.00
463,BABUL,0.89,6.00
464,BABUL,0.79,6.00
465,BABUL,1.04,6.00
466,BABUL,1.12,6.00
467,BABUL,0.82,6.00
468,BABUL,0.94,6.00
469,BABUL,1.28,4.00
470,BABUL,0.54,3.00
471,BABUL,1.45,5.00
472,BABUL,0.75,4.00
473,BABUL,0.62,2.00
474,BABUL,0.76,4.00
475,BABUL,0.71,4.00
476,BABUL,0.76,4.00
477,BABUL,0.46,4.00
478,BABUL,0.72,4.00
479,BABUL,1.02,7.00
480,BABUL,1.56,6.00
481,BABUL,0.46,4.00
482,BABUL,0.68,5.00
483,BABUL,0.48,5.00
484,BABUL,0.61,5.00
485,BABUL,0.44,4.00
486,BABUL,0.75,5.00
487,BABUL,0.75,5.00
488,BABUL,1.52,7.00
489,BABUL,1.02,7.00
490,BABUL,1.10,7.00
491,BABUL,0.93,7.00
492,BABUL,1.02,7.00
493,BABUL,0.65,5.00
494,BABUL,1.96,4.00
495,BABUL,1.58,7.00
496,BABUL,0.42,4.00
497,BABUL,0.34,5.00
498,BABUL,0.42,5.00
499,BABUL,0.45,5.00
500,BABUL,0.34,5.00
501,BABUL,0.42,5.00
502,BABUL,0.45,5.00
503,BABUL,0.42,5.00
504,BABUL,0.44,5.00
505,BABUL,0.62,5.00
506,BABUL,0.34,5.00
507,BABUL,0.42,5.00
508,BABUL,0.44,5.00
509,BABUL,0.52,5.00
510,BABUL,0.62,5.00
511,BABUL,0.34,5.00
512,BABUL,0.42,5.00
513,BABUL,0.44,5.00
514,BABUL,0.52,5.00
515,BABUL,0.42,5.00
516,BABUL,0.45,5.00
517,BABUL,0.42,5.00
518,BABUL,0.44,5.00
519,BABUL,0.52,5.00
520,BABUL,0.52,5.00
521,BABUL,0.34,5.00
522,BABUL,0.42,5.00
523,BABUL,1.32,5.00
524,BABUL,1.02,5.00
525,BABUL,0.65,5.00
526,BABUL,0.88,5.00
527,BABUL,0.88,5.00
528,BABUL,1.22,5.00
529,BABUL,1.48,5.00
530,BABUL,2.02,8.00
531,BABUL,1.36,8.00
532,BABUL,0.65,4.00
533,BABUL,1.02,5.00
534,BABUL,1.12,5.00
535,BABUL,0.65,4.00
536,BABUL,0.45,4.00
537,BABUL,0.56,4.00
538,BABUL,0.72,4.00
539,BABUL,0.83,4.00
540,BABUL,0.90,4.00
541,BABUL,1.02,3.00
542,BABUL,0.65,3.00
543,BABUL,0.43,3.00
544,BABUL,0.45,3.00
545,BABUL,0.40,3.00
546,BABUL,0.92,4.00
547,BABUL,1.04,5.00
548,BABUL,0.75,4.00
549,BABUL,0.92,4.00
550,BABUL,0.88,6.00
551,BABUL,0.65,6.00
552,BABUL,0.96,6.00
553,BABUL,0.96,6.00
554,BABUL,1.32,6.00
555,BABUL,1.02,6.00
556,BABUL,1.05,6.00
557,BABUL,0.65,6.00
558,BABUL,0.88,6.00
559,BABUL,0.96,6.00
560,BABUL,0.65,6.00
561,BABUL,0.88,6.00
562,BABUL,0.96,6.00
563,BABUL,0.65,6.00
564,BABUL,1.32,6.00
565,BABUL,1.02,6.00
566,BABUL,1.05,6.00
567,BABUL,1.02,6.00
568,BABUL,2.13,6.00
569,BAMBOO,0.25,15.00
570,BAMBOO,0.20,8.00
571,BAMBOO,1.01,5.00
572,BAMBOO,0.20,4.00
573,BAMBOO,0.20,4.00
574,BAMBOO,0.15,6.00
575,BEL,0.86,7.00
576,BEL,0.36,5.00
577,BEL,0.31,2.00
578,BOR,1.12,6.00
579,BOR,0.82,6.00
580,BOR,0.58,4.00
581,BOR,0.92,6.00
582,BOR,2.84,6.00
583,BOR,0.68,3.00
584,BOR,0.74,3.00
585,BOR,0.78,3.00
586,BOR,0.82,6.00
587,BOR,0.62,6.00
588,BOR,1.20,6.00
589,BOR,0.50,10.00
590,BOR,1.01,10.00
591,BOR,0.82,10.00
592,BOR,0.36,8.00
593,BOR,0.38,8.00
594,BOR,0.67,5.00
595,BOR,0.64,5.00
596,BOR,0.86,5.00
597,BOR,0.67,4.00
598,BOR,0.62,6.00
599,BOR,0.62,6.00
600,BOR,0.78,10.00
601,BOR,1.64,10.00
602,BOR,0.81,6.00
603,BOR,0.62,6.00
604,BOR,0.42,5.00
605,BOR,0.46,5.00
606,BOR,0.65,6.00
607,BOR,0.65,6.00
608,BOR,0.75,6.00
609,BOR,0.76,6.00
610,BOR,0.75,6.00
611,BOR,1.05,8.00
612,BOR,0.94,9.00
613,BOR,1.22,6.00
614,BOR,1.24,6.00
615,BOR,0.92,10.00
616,BOR,1.01,6.00
617,BOR,2.42,6.00
618,BOR,0.96,6.00
619,BOR,0.36,3.00
620,BOR,0.45,3.00
621,BOR,0.47,3.00
622,BOR,0.45,4.00
623,BOR,0.86,9.00
624,BOR,1.66,5.00
625,BOR,0.69,7.00
626,BOR,0.45,5.00
627,BOR,0.45,9.00
628,BOR,0.45,8.00
629,BOR,0.68,5.00
630,BOR,1.02,5.00
631,BOR,0.36,5.00
632,BOR,0.65,5.00
633,BOR,0.78,8.00
634,BOR,0.72,5.00
635,BOR,0.36,5.00
636,BOR,0.45,5.00
637,BOR,1.02,8.00
638,BOR,1.03,3.00
639,BOR,0.42,6.00
640,BOR,1.01,3.00
641,BOR,0.62,3.00
642,BOR,0.60,3.00
643,BOR,0.61,3.00
644,BOR,1.02,7.00
645,BOR,1.02,7.00
646,BOR,0.75,6.00
647,BOR,0.86,4.00
648,BOR,0.92,2.00
649,BOR,0.56,5.00
650,CHIKU,0.96,4.00
651,CHURAMANI,1.58,10.00
652,CHURAMANI,0.81,5.00
653,CHURAMANI,1.02,5.00
654,CHURAMANI,0.51,5.00
655,CHURAMANI,1.02,5.00
656,CHURAMANI,1.52,5.00
657,CHURAMANI,1.39,5.00
658,CHURAMANI,1.49,5.00
659,CHURAMANI,0.48,5.00
660,CHURAMANI,0.79,5.00
661,CHURAMANI,0.90,5.00
662,CHURAMANI,0.89,5.00
663,CHURAMANI,0.90,10.00
664,CHURAMANI,1.12,7.00
665,COCONUT,1.24,10.00
666,COCONUT,1.52,10.00
667,COCONUT,1.42,10.00
668,COCONUT,1.22,12.00
669,COCONUT,1.02,12.00
670,COCONUT,0.86,12.00
671,COCONUT,1.02,12.00
672,COCONUT,1.22,12.00
673,DEBDARU,0.96,15.00
674,DEYDAR,1.42,10.00
675,DEYDAR,0.42,6.00
676,Drumstick,0.75,7.00
677,DUMAR,0.90,4.00
678,DUMAR,1.01,4.00
679,DUMAR,0.49,2.00
680,DUMAR,0.51,2.00
681,DUMAR,0.29,3.00
682,DUMAR,1.00,3.00
683,DUMAR,0.99,3.00
684,EMLI,0.82,6.00
685,EMLI,0.64,6.00
686,EMLI,0.54,6.00
687,EMLI,0.62,8.00
688,EMLI,0.46,8.00
689,EMLI,1.24,6.00
690,EMLI,1.42,10.00
691,EMLI,1.02,10.00
692,EMLI,1.84,10.00
693,EMLI,0.94,10.00
694,EMLI,0.62,10.00
695,EMLI,0.82,10.00
696,EMLI,0.88,10.00
697,EMLI,1.01,10.00
698,EMLI,1.24,5.00
699,EMLI,0.52,10.00
700,EMLI,0.62,10.00
701,EMLI,1.11,6.00
702,EMLI,0.82,6.00
703,EMLI,0.62,6.00
704,EMLI,1.26,6.00
705,EMLI,0.68,7.00
706,EMLI,0.65,8.00
707,EMLI,0.75,8.00
708,EMLI,0.90,8.00
709,EMLI,0.65,10.00
710,EMLI,1.05,10.00
711,EMLI,0.64,5.00
712,EMLI,1.26,6.00
713,EMLI,0.82,6.00
714,EMLI,0.62,6.00
715,EMLI,0.82,6.00
716,EMLI,0.46,6.00
717,EMLI,0.72,6.00
718,EMLI,1.21,6.00
719,EMLI,0.86,6.00
720,EMLI,0.92,6.00
721,EMLI,0.86,6.00
722,EMLI,1.24,6.00
723,EMLI,0.86,6.00
724,EMLI,0.96,6.00
725,EMLI,1.56,6.00
726,EMLI,0.72,6.00
727,EMLI,0.96,6.00
728,EMLI,0.66,6.00
729,EMLI,0.50,6.00
730,EMLI,0.81,6.00
731,EMLI,1.12,6.00
732,EMLI,1.54,6.00
733,EMLI,2.94,10.00
734,EMLI,0.82,4.00
735,EMLI,0.65,6.00
736,EMLI,0.47,6.00
737,EMLI,0.45,6.00
738,EMLI,0.75,6.00
739,EMLI,0.92,6.00
740,EMLI,0.86,6.00
741,EMLI,0.76,5.00
742,EMLI,0.84,6.00
743,EMLI,0.75,6.00
744,EMLI,0.45,6.00
745,EMLI,0.65,6.00
746,EMLI,0.65,6.00
747,EMLI,0.91,8.00
748,EMLI,1.26,12.00
749,EMLI,0.38,5.00
750,EMLI,0.82,8.00
751,EMLI,0.54,4.00
752,EMLI,1.04,6.00
753,EMLI,2.94,10.00
754,EMLI,0.68,5.00
755,EMLI,0.75,5.00
756,EMLI,0.50,4.00
757,EMLI,1.99,5.00
758,EMLI,1.01,5.00
759,EMLI,1.49,5.00
760,EMLI,1.02,5.00
761,EMLI,0.34,4.00
762,EMLI,1.52,6.00
763,Gor Samli,0.50,5.00
764,Gor Samli,0.80,7.00
765,Gundi,0.93,9.00
766,Imli,0.48,4.00
767,JAMUN,0.91,8.00
768,JAMUN,0.82,10.00
769,JAMUN,1.52,10.00
770,JAMUN,2.58,10.00
771,JAMUN,1.58,6.00
772,JAMUN,1.01,4.00
773,JAMUN,0.80,3.00
774,JAMUN,1.02,4.00
775,JAMUN,1.30,5.00
776,JAMUN,1.42,5.00
777,JAMUN,1.96,6.00
778,JAMUN,1.56,4.00
779,JHAU,0.72,10.00
780,JHAU,0.65,10.00
781,JHAU,0.68,10.00
782,JHAU,0.80,10.00
783,JHAU,0.32,6.00
784,JHAU,0.38,6.00
785,JHAU,0.46,6.00
786,JHAU,0.32,6.00
787,JHAU,0.65,6.00
788,JHAU,0.45,4.00
789,KARANJ,0.69,3.00
790,KARANJ,0.60,3.00
791,KAYAD BAL,1.24,8.00
792,KAYAD BAL,1.45,10.00
793,KAYAD BAL,2.02,10.00
794,KAYAD BAL,0.93,6.00
795,KAYAD BAL,0.83,10.00
796,KAYAD BAL,1.92,10.00
797,KAYAD BAL,1.01,6.00
798,KAYAD BAL,2.04,10.00
799,KAYAD BAL,2.18,10.00
800,KAYAD BAL,1.52,9.00
801,KAYAD BAL,1.56,9.00
802,KAYAD BAL,0.72,9.00
803,KHAJRI,1.22,6.00
804,KHAJRI,0.62,4.00
805,KHAJRI,1.54,8.00
806,KHAJRI,0.82,3.00
807,KHAJRI,0.68,3.00
808,KHAJRI,0.26,6.00
809,KHAJRI,1.98,10.00
810,KHAJRI,1.12,8.00
811,KHAJRI,1.24,8.00
812,KHAJRI,0.62,9.00
813,KHAJRI,0.84,5.00
814,KHAJRI,0.82,6.00
815,KHAJRI,0.69,10.00
816,KHAJRI,0.68,5.00
817,KHAJRI,0.80,6.00
818,KHAJRI,0.94,6.00
819,KHAJRI,0.89,6.00
820,KHAJRI,1.23,10.00
821,KHAJRI,1.28,10.00
822,KHAJRI,1.24,8.00
823,KHAJRI,1.23,8.00
824,KHAJRI,1.01,8.00
825,KHAJRI,0.92,6.00
826,KHAJRI,0.98,6.00
827,KHAJRI,0.62,4.00
828,KHAJRI,1.12,8.00
829,KHAJRI,1.42,8.00
830,KHAJRI,0.52,6.00
831,KHAJRI,0.82,10.00
832,KHAJRI,1.12,10.00
833,KHAJRI,1.32,10.00
834,KHAJRI,1.86,8.00
835,KHAJRI,0.84,4.00
836,KHAJRI,0.38,6.00
837,KHAJRI,0.46,6.00
838,KHAJRI,1.06,8.00
839,KHAJRI,0.82,6.00
840,KHAJRI,0.84,6.00
841,KHAJRI,0.96,6.00
842,KHAJRI,0.52,12.00
843,KHAJRI,1.02,12.00
844,KHAJRI,1.42,6.00
845,KHAJRI,0.83,6.00
846,KHAJRI,1.24,6.00
847,KHAJRI,0.65,6.00
848,KHAJRI,0.92,6.00
849,KHAJRI,1.42,6.00
850,KHAJRI,0.62,6.00
851,KHAJRI,0.82,8.00
852,KHAJRI,2.58,12.00
853,KHAJRI,1.05,8.00
854,KHAJRI,0.46,4.00
855,KHAJRI,0.48,5.00
856,KHAJRI,1.08,8.00
857,KHAJRI,0.48,5.00
858,KHAJRI,1.24,9.00
859,KHAJRI,0.78,6.00
860,KHAJRI,1.06,9.00
861,KHAJRI,0.78,5.00
862,KHAJRI,0.56,5.00
863,KHAJRI,0.49,5.00
864,KHAJRI,0.78,5.00
865,KHAJRI,0.41,4.00
866,KHAJRI,0.46,5.00
867,KHAJRI,0.48,5.00
868,KHAJRI,0.46,4.00
869,KHAJRI,0.75,7.00
870,KHAJRI,0.79,5.00
871,KHAJRI,0.85,8.00
872,KHAJRI,0.45,6.00
873,KHAJRI,0.48,6.00
874,KHAJRI,0.72,7.00
875,KHAJRI,0.62,6.00
876,KHAJRI,0.63,6.00
877,KHAJRI,0.65,6.00
878,KHAJRI,0.35,5.00
879,KHAJRI,0.46,5.00
880,KHAJRI,0.65,6.00
881,KHAJRI,0.65,6.00
882,KHAJRI,0.65,6.00
883,KHAJRI,0.46,6.00
884,KHAJRI,0.65,6.00
885,KHAJRI,0.45,6.00
886,KHAJRI,0.47,6.00
887,KHAJRI,0.65,6.00
888,KHAJRI,1.04,8.00
889,KHAJRI,0.90,8.00
890,KHAJRI,0.98,8.00
891,KHAJRI,0.75,7.00
892,KHAJRI,0.75,5.00
893,KHAJRI,0.76,5.00
894,KHAJRI,0.65,5.00
895,KHAJRI,0.65,5.00
896,KHAJRI,0.49,6.00
897,KHAJRI,0.68,6.00
898,KHAJRI,0.91,8.00
